,id,imdbid,rating,title,year
3631,4161,0285531,0,Dreamcatcher,2003
3632,4562,0366920,3,Pride and Prejudice,2003
3633,7512,0251736,3,House of 1000 Corpses,2003
3634,2381,0339840,3,Undead,2003
3635,2741,0362387,3,2LDK,2003
3636,2044,0301357,3,Goodbye Lenin!,2003
3637,7554,0364517,1,Love Me If You Dare,2003
3638,271,0340855,3,Monster,2003
3639,3137,0339882,1,It&#39;s Better to Be Wanted for Murder Than Not to Be Wanted at All,2003
3640,5360,0348836,3,Gothika,2003
3641,8436,0305224,1,Anger Management,2003
3642,7600,0286788,1,What a Girl Wants,2003
3643,320,0298814,3,"Core, The",2003
3644,5056,0317676,2,House of the Dead,2003
3645,8002,0319343,1,Elf,2003
3646,2499,0338135,3,"Barbarian Invasions, The",2003
3647,4349,0323298,3,"Mother, The",2003
3648,1450,0300015,3,I Capture the Castle,2003
3649,1460,0304415,3,Mona Lisa Smile,2003
3650,3263,0305357,3,Charlie&#39;s Angels: Full Throttle,2003
3651,6234,0289944,1,Fear X,2003
3652,39,0318997,3,Angels in America,2003
3653,44,0320691,3,Underworld,2003
3654,2901,0376263,0,Tough Luck,2003
3655,59,0242653,3,"Matrix Revolutions, The",2003
3656,6626,0285823,1,Once Upon a Time in Mexico,2003
3657,2564,0368310,3,Sunset Story,2003
3658,6995,0800318,3,"Cheetah Girls , The",2003
3659,6662,0274166,1,Johnny English,2003
3660,4820,0322259,1,2 Fast 2 Furious,2003
3661,126,0309698,1,Identity,2003
3662,5567,0264395,3,Basic,2003
3663,6698,0301777,3,Robot Stories,2003
3664,142,0315327,3,Bruce Almighty,2003
3665,4868,0282209,1,Darkness Falls,2003
3666,4502,0300556,1,Timeline,2003
3667,4511,0342167,3,Camp,2003
3668,2320,0365376,3,A Tale of Two Sisters,2003
3669,5278,0367174,3,"Heung joh chow heung yau chow (Turn Left, Turn Right)",2003
3670,4184,0368667,0,Interstella 5555: The 5tory of the 5ecret 5tar 5ystem,2003
3671,2380,0328538,3,Thirteen,2003
3672,6446,0367913,3,Ju-on 2,2003
3673,292,0337909,3,Calendar Girls,2003
3674,6149,0364045,2,Taking Lives,2004
3675,2448,0293508,2,"Phantom of the Opera, The",2004
3676,2452,0407851,3,Hana and Alice,2004
3677,5392,0382761,3,Jennifer&#39;s Shadow,2004
3678,7612,0328400,0,A Separate Peace,2004
3679,1763,0401233,3,Appleseed,2004
3680,5047,0409842,3,Corpses,2004
3681,2817,0370986,1,Mysterious Skin,2004
3682,4328,0371835,3,Ghost Cat,2004
3683,352,0357413,3,Anchorman: The Legend of Ron Burgundy,2004
3684,3971,0338348,1,"Polar Express, The",2004
3685,7648,0297284,1,Mindhunters,2004
3686,3609,0375679,3,Crash,2004
3687,7668,0338096,3,Dirty Dancing: Havana Nights,2004
3688,759,0279967,3,Mulan II,2004
3689,763,0334965,3,Bring It on Again,2004
3690,4408,0362270,2,"Life Aquatic with Steve Zissou, The",2004
3691,2921,0337921,3,Cellular,2004
3692,104,0289879,2,"Butterfly Effect, The",2004
3693,1539,0296572,2,"Chronicles of Riddick, The",2004
3694,108,0372183,2,"Bourne Supremacy, The",2004
3695,5952,0440803,1,Shutter,2004
3696,4453,1469259,3,Bratz the Video: Starrin&#39; &amp; Stylin&#39;,2004
3697,2266,0333766,3,Garden State,2004
3698,1565,0417349,3,North and South,2004
3699,133,0338013,2,Eternal Sunshine of the Spotless Mind,2004
3700,868,0414852,0,Banlieue 13,2004
3701,7790,0330793,1,"Punisher, The",2004
3702,2995,0396184,3,With Blood on My Hands: Pusher II,2004
3703,2323,0374900,1,Napoleon Dynamite,2004
3704,916,0356721,3,I Heart Huckabees,2004
3705,3450,0331632,3,Scooby Doo 2: Monsters Unleashed,2004
3706,3454,0350028,3,Raising Helen,2004
3707,7926,0359013,3,Blade: Trinity,2004
3708,3130,0350258,3,Ray,2004
3709,1348,0365135,3,Double Dare,2004
3710,4249,0403358,1,Nochnoy dozor (Night Watch),2004
3711,2768,0420251,3,Three... Extremes,2004
3712,6842,0348593,1,"Door in the Floor, The",2004
3713,682,0346156,3,Sky Captain and the World of Tomorrow,2004
3714,3554,0373074,0,Kung Fu Hustle,2004
3715,7602,0368975,3,Sleepover,2004
3716,4298,0381707,3,White Chicks,2004
3717,5038,0439623,3,In Search of Santa,2004
3718,1420,0390384,1,Primer,2004
3719,7639,0372334,1,House of D,2004
3720,2501,0359423,3,A Home at the End of The World,2004
3721,746,0371246,3,Spanglish,2004
3722,750,0365125,3,A Dirty Shame,2004
3723,2514,0407246,1,Duck Season,2004
3724,3261,0338751,1,"Aviator, The",2004
3725,4368,0415819,3,He Was Cool (Geunomeun meoshiteotda),2004
3726,5877,0340012,3,Being Julia,2004
3727,37,0343818,1,"I, Robot",2004
3728,3642,0391198,3,"Grudge, The",2004
3729,7342,0374180,2,Romasanta,2004
3730,1871,0308644,3,Finding Neverland,2004
3731,8132,0335345,3,"Passion of the Christ, The",2004
3732,472,0377062,0,Flight of the Phoenix,2004
3733,2946,0364343,2,"Final Cut, The",2004
3734,3705,0378661,3,They Came Back,2004
3735,2249,0375063,3,Sideways,2004
3736,6312,0426955,3,Barbie as the Princess and the Pauper,2004
3737,5550,0367479,3,After the Sunset,2004
3738,5968,0388419,3,Christmas with the Kranks,2004
3739,132,0327247,1,"Whole Ten Yards, The",2004
3740,4842,0368447,3,"Village, The",2004
3741,6700,0337697,1,"Prince and Me, The",2004
3742,5573,0377752,3,Dear Frankie,2004
3743,156,0362269,3,Kinsey,2004
3744,1597,0349825,1,Miracle,2004
3745,551,0367631,3,D.E.B.S.,2004
3746,6748,0411705,0,9 Songs,2004
3747,7478,0345950,3,"SpongeBob SquarePants Movie, The",2004
3748,7119,0419677,1,Dead Man&#39;s Shoes,2004
3749,933,0388789,3,Born Into Brothels: Calcutta&#39;s Red Light Kids,2004
3750,213,0366551,3,Harold and Kumar Go to White Castle,2004
3751,4571,0361411,3,Bride and Prejudice,2004
3752,966,0377084,3,Ladies in Lavender,2004
3753,4587,0435224,1,Nemmeno il destino,2004
3754,2386,0372588,2,Team America: World Police,2004
3755,2032,0376541,3,Closer,2004
3756,2041,0382189,3,My Summer of Love,2004
3757,1001,0365748,3,Shaun of the Dead,2004
3758,1021,0368933,3,"Princess Diaries 2: Royal Engagement, The",2004
3759,1740,0356470,3,A Cinderella Story,2004
3760,1748,0363163,3,Der Untergang (Downfall),2004
3761,3557,0423866,1,3-Iron,2004
3762,3565,0390205,1,"Spirit of Jeet Kune Do, The",2004
3763,1060,0371823,2,"Mickey, Donald, Goofy: The Three Musketeers",2004
3764,342,0360201,3,Wimbledon,2004
3765,4696,0381966,3,Creep,2004
3766,4338,0167190,1,Hellboy,2004
3767,1798,0388311,3,Or,2004
3768,4726,0367000,3,House of Voices (Saint Ange),2004
3769,2871,0347048,3,Head-On,2004
3770,1461,0375233,3,Innocence,2004
3771,1131,0327162,3,"Stepford Wives, The",2004
3772,50,0317705,3,"Incredibles, The",2004
3773,4389,0414923,3,Crimes of Fashion,2004
3774,781,0332280,3,"Notebook, The",2004
3775,785,0416220,3,Shimotsuma monogatari (Kamikaze Girls),2004
3776,1148,0405159,3,Million Dollar Baby,2004
3777,1498,0381668,0,Tropical Malady,2004
3778,3311,0390221,3,Maria Full of Grace,2004
3779,4059,0345074,3,Connie and Carla,2004
3780,2240,0370263,3,AVP: Alien vs. Predator,2004
3781,475,0349903,2,Ocean's Twelve,2004
3782,1890,0386820,1,Terkel i knibe,2004
3783,1205,0343660,2,50 First Dates,2004
3784,853,0327679,3,Ella Enchanted,2004
3785,5976,0420332,3,Veer-Zaara,2004
3786,1221,0367462,3,Say Yes Quickly,2004
3787,4486,0316732,3,Taxi,2004
3788,5988,0367110,3,Swades,2004
3789,1592,0327437,1,Around the World in 80 Days,2004
3790,6008,0364751,3,Without a Paddle,2004
3791,5609,0300051,2,Jersey Girl,2004
3792,4525,0363988,1,Secret Window,2004
3793,6739,0459175,3,All the Ships at Sea,2004
3794,3040,0360845,1,Notre musique,2004
3795,2333,0304141,3,Harry Potter and the Prisoner of  Azkaban,2004
3796,199,0377092,3,Mean Girls,2004
3797,4928,0317198,3,Bridget Jones: The Edge of Reason,2004
3798,953,0377713,3,Cube Zero,2004
3799,5659,0361862,1,"Machinist, The",2004
3800,957,0338526,3,Van Helsing,2004
3801,1670,0344510,3,A Very Long Engagement,2004
3802,6070,0431340,3,Puppet Master vs Demonic Toys,2004
3803,5673,0314498,3,"Perfect Score, The",2004
3804,258,0347149,3,Hauru no ugoku shiro (Howl's Moving Castle),2004
3805,5336,0368891,2,National Treasure,2004
3806,4979,0307453,1,Shark Tale,2004
3807,638,0332375,3,Saved!,2004
3808,281,0318627,3,Resident Evil: Apocalypse,2004
3809,7944,0408777,3,"Edukators, The",2004
3810,7206,0403703,0,Yu-Gi-Oh!: The Movie,2004
3811,4630,0399412,3,Nina,2004
3812,3153,0363547,3,Dawn of the Dead,2004
3813,1731,0316654,1,Spider-Man 2,2004
3814,2080,0314063,3,Immortal (Ad Vitam),2004
3815,2441,0379306,3,A Good Woman,2004
3816,4292,0353489,3,Ginger Snaps 2: Unleashed,2004
3817,6150,0361696,3,Raise Your Voice,2004
3818,7234,0390450,3,Blessed,2004
3819,5401,0412915,3,"Librarian: Quest for the Spear, The",2004
3820,7617,0384369,1,Before the Fall,2004
3821,3198,0363282,1,New York Minute,2004
3822,5824,0384533,2,She Hate Me,2004
3823,6907,0476680,3,Naruto the Movie: Ninja Clash in the Land of Snow,2004
3824,349,0380366,2,Ae Fond Kiss...,2004
3825,1084,0406649,1,A Christmas Carol: The Musical,2004
3826,6923,0369702,3,"Sea Inside, The",2004
3827,3234,0212712,3,2046,2004
3828,7653,0317042,1,One Point O,2004
3829,2503,0362004,1,Palindromes,2004
3830,1096,0385267,1,In Good Company,2004
3831,4011,0375912,1,Layer Cake,2004
3832,5117,0381681,0,Before Sunset,2004
3833,2544,0369339,1,Collateral,2004
3834,3656,0337563,3,13 Going on 30,2004
3835,6257,0304377,3,Mango Kiss,2004
3836,75,0319262,3,"Day After Tomorrow, The",2004
3837,807,0387564,2,Saw,2004
3838,5920,0346491,1,Alexander,2004
3839,3314,0369672,3,A Love Song for Bobby Long,2004
3840,4438,0299172,3,Home on the Range,2004
3841,4083,0339072,3,Gladiatress,2004
3842,2608,0384504,3,Saving Face,2004
3843,4828,0300270,3,"Holy Girl, The",2004
3844,5201,0364725,3,Dodgeball: A True Underdog Story,2004
3845,2612,0383694,3,Vera Drake,2004
3846,5210,0290002,3,Meet the Fockers,2004
3847,509,0378194,3,Kill Bill: Vol. 2,2004
3848,1220,0378793,3,Speak,2004
3849,162,0298148,3,Shrek 2,2004
3850,3772,0381348,1,"Place Promised in Our Early Days, The",2004
3851,3423,0221637,1,"Third Society, The",2004
3852,4524,0349416,3,Eulogy,2004
3853,7471,0368658,2,Stage Beauty,2004
3854,565,0338139,3,Iron Jawed Angels,2004
3855,5629,0387658,0,Bionicle 2: Legends of Metru Nui,2004
3856,4565,0439491,3,Caribe,2004
3857,3833,0338479,3,Tales From The Crapper,2004
3858,956,0332452,1,Troy,2004
3859,7145,0364961,1,"Assassination of Richard Nixon, The",2004
3860,6077,0318403,1,"Lion King 1 1/2, The",2004
3861,2035,0362227,1,"Terminal, The",2004
3862,2047,0339291,3,Lemony Snicket&#39;s A Series of Unfortunate Events,2004
3863,1027,0327554,3,Catwoman,2004
3864,4648,0421528,3,20 centimetros,2005
3865,5051,0349349,1,Die You Zombie Bastards!,2005
3866,6170,0432325,3,Die Hohle des gelben Hundes,2005
3867,5059,0415167,3,Mortuary,2005
3868,1074,0385307,3,Miss Congeniality 2: Armed &amp; Fabulous,2005
3869,7266,0756522,1,Little Einsteins,2005
3870,1425,0432348,3,Saw II,2005
3871,364,0418773,3,Junebug,2005
3872,4711,0362165,1,Son of the Mask,2005
3873,6568,0397065,2,House of Wax,2005
3874,4352,0492571,3,Bratz: Rock Angelz,2005
3875,6212,0406158,3,"Prize Winner of Defiance, Ohio, The",2005
3876,2511,0369994,3,Strangers with Candy,2005
3877,4724,0445620,1,Paradise Now,2005
3878,5112,0406375,0,Zathura: A Space Adventure,2005
3879,5886,0451966,1,"Violin, The",2005
3880,1496,0424287,3,"Mostly Unfabulous Social Life of Ethan Green, The",2005
3881,1150,0320661,0,Kingdom of Heaven,2005
3882,2559,0423409,2,Tristram Shandy: A Cock and Bull Story,2005
3883,3677,0396652,3,Ice Princess,2005
3884,1872,0366627,2,"Jacket, The",2005
3885,2575,0393162,3,Coach Carter,2005
3886,2933,0420015,3,Nine Lives,2005
3887,4798,0444653,3,Keeping Mum,2005
3888,3698,0450278,1,Hostel,2005
3889,8139,0401398,3,Kronk&#39;s New Groove,2005
3890,2254,1016268,1,Enron: The Smartest Guys in the Room,2005
3891,2603,0423651,3,Fingersmith,2005
3892,5547,0478976,3,Bad Reputation,2005
3893,2270,0396269,3,Wedding Crashers,2005
3894,4118,0408961,3,Kids in America,2005
3895,2291,0338427,2,Shopgirl,2005
3896,3767,0372532,3,"Wedding Date, The",2005
3897,4150,0417001,2,Must Love Dogs,2005
3898,6014,0411195,2,Breakfast on Pluto,2005
3899,3430,0377107,3,Proof,2005
3900,1627,0402022,3,AEon Flux,2005
3901,1275,0473753,0,Angel-A,2005
3902,3046,0402158,3,L&#39;empire des loups,2005
3903,4171,0448120,3,Single White Female 2: The Psycho,2005
3904,2351,0352248,2,Cinderella Man,2005
3905,218,0398712,3,Assault on Precinct 13,2005
3906,1656,0388125,3,In Her Shoes,2005
3907,5302,0361089,1,Valiant,2005
3908,604,0435623,0,Conversations with Other Women,2005
3909,2739,0443536,3,Hoodwinked!,2005
3910,4968,0357507,2,Boogeyman,2005
3911,4229,0398375,3,Rumor Has It...,2005
3912,4234,0473105,3,Vampire Bats,2005
3913,2412,0294870,3,Rent,2005
3914,4254,0414387,3,Pride and Prejudice,2005
3915,7193,0371606,1,Chicken Little,2005
3916,7198,0416315,3,Wolf Creek,2005
3917,6485,0412922,3,Little Manhattan,2005
3918,1018,0478160,0,Into Great Silence,2005
3919,1729,0367089,2,"Squid and the Whale, The",2005
3920,5012,0428038,3,Sweet Land,2005
3921,5372,0455577,3,Turtles Are Surprisingly Fast Swimmers,2005
3922,674,0121766,1,Star Wars: Episode III - Revenge of the Sith,2005
3923,5747,0422272,3,Fr&aacute;giles (Fragile),2005
3924,1753,0348333,3,Waiting...,2005
3925,1396,0425123,3,Just Like Heaven,2005
3926,5395,0466405,3,Gekijoban XXXHolic Manatsu no yoru no yume,2005
3927,1761,0456912,2,A Bittersweet Life (Dalkomhan insaeng),2005
3928,5046,0415679,2,Boy Eats Girl,2005
3929,7248,0468795,3,Linda Linda Linda,2005
3930,7256,0413573,0,Grey&#39;s Anatomy,2005
3931,4688,0384806,3,"Amityville Horror, The",2005
3932,4339,0415833,2,Hate Crime,2005
3933,3237,0397535,3,Memoirs of a Geisha,2005
3934,3246,0410097,3,Hustle &amp; Flow,2005
3935,6575,0369735,0,Monster-in-Law,2005
3936,379,0435625,3,"Descent, The",2005
3937,5103,0355702,2,Lords of Dogtown,2005
3938,2518,0369441,3,Fun with Dick and Jane,2005
3939,23,0448179,3,Wild Things: Diamonds in the Rough,2005
3940,5455,0421238,1,"Proposition, The",2005
3941,1819,0405325,3,Sky High,2005
3942,2522,0382628,3,Dark Water,2005
3943,3266,0366780,3,MirrorMask,2005
3944,5463,0451957,3,Urban Legends: Bloody Mary,2005
3945,1470,0363771,3,"Chronicles of Narnia: The Lion, the Witch and the Wardrobe, The",2005
3946,420,0433383,1,"Good Night, and Good Luck.",2005
3947,4386,0432291,3,"Fog, The",2005
3948,1149,0419706,1,Doom,2005
3949,4039,0450982,3,Barbie: Fairytopia,2005
3950,6640,0357277,3,Elektra,2005
3951,5166,0480345,3,Barbie and the Magic of Pegasus,2005
3952,2233,0415978,3,Me and You and Everyone We Know,2005
3953,3697,0360486,1,Constantine,2005
3954,825,0397101,3,"Skeleton Key, The",2005
3955,99,0358082,1,Robots,2005
3956,5524,0368222,3,Romance &amp; Cigarettes,2005
3957,5178,0420509,1,"Aura, The",2005
3958,4077,0416320,3,Match Point,2005
3959,1907,0424774,1,"Adventures of Sharkboy and Lavagirl 3-D, The",2005
3960,7396,0438575,1,West Bank Story,2005
3961,4834,0419773,3,Gespenster,2005
3962,4113,0386588,2,Hitch,2005
3963,2630,0410764,3,Tideland,2005
3964,2290,0421239,3,Red Eye,2005
3965,1951,0421229,3,Mrs Palfrey at The Claremont,2005
3966,168,0358273,3,Walk the Line,2005
3967,4518,0408306,1,Munich,2005
3968,5252,0457489,3,Star Wars: Revelations,2005
3969,2334,0330373,1,Harry Potter and the Goblet of Fire,2005
3970,204,0379786,3,Serenity,2005
3971,3053,0385700,3,Final Fantasy VII: Advent Children,2005
3972,4178,0417385,3,Twelve and Holding,2005
3973,1642,0387131,3,"Constant Gardener, The",2005
3974,6414,0451829,3,Funky Forest: The First Contact,2005
3975,2024,0478988,0,"Call of Cthulhu, The",2005
3976,7529,0380623,3,"Perfect Man, The",2005
3977,4218,0383222,3,BloodRayne,2005
3978,2037,0388795,2,Brokeback Mountain,2005
3979,4233,0382992,1,Stealth,2005
3980,2398,0361693,3,Happy Endings,2005
3981,7184,0443231,3,Rofuto,2005
3982,6503,0395699,3,"Pacifier, The",2005
3983,1044,0426578,3,Sophie Scholl - Die letzten Tage,2005
3984,330,0424205,0,Joyeux No&euml;l,2005
3985,4676,0257516,3,Cursed,2005
3986,1072,0407304,3,War of the Worlds,2005
3987,719,0421994,3,Imagine Me &amp;amp; You,2005
3988,2509,0408790,3,Flightplan,2005
3989,4718,0489134,0,Last Order: Final Fantasy VII,2005
3990,3991,0379725,3,Capote,2005
3991,378,0331933,3,Man of the House,2005
3992,3619,0356910,2,Mr. &amp; Mrs. Smith,2005
3993,3995,0388500,3,Beauty Shop,2005
3994,3628,0395584,3,"Devil&#39;s Rejects, The",2005
3995,415,0424136,3,Hard Candy,2005
3996,40,0372784,1,Batman Begins,2005
3997,4747,0439478,3,Boynton Beach Club,2005
3998,2541,0120667,1,Fantastic Four,2005
3999,4761,0422015,3,Le couperet,2005
4000,4769,0375210,1,White Noise,2005
4001,76,0371724,1,"Hitchhiker&#39;s Guide to the Galaxy, The",2005
4002,816,0405422,3,"40 Year Old Virgin, The",2005
4003,89,0434409,3,V for Vendetta,2005
4004,865,0412019,3,Broken Flowers,2005
4005,1922,0403508,3,"Sisterhood of the Traveling Pants, The",2005
4006,2293,0434124,3,Kinky Boots,2005
4007,7075,0441761,3,Free Zone,2005
4008,914,0402894,3,Casanova,2005
4009,2369,0471834,3,Nana,2005
4010,3843,0441041,3,Legion of the Dead,2005
4011,250,0418763,0,Jarhead,2005
4012,8390,0395251,0,"Producers, The",2005
4013,262,0407265,3,Transamerica,2005
4014,4992,0449092,1,Rings,2005
4015,6121,0456630,3,Rinne,2005
4016,8415,0467421,1,Twitches,2005
4017,3149,0351283,0,Madagascar,2005
4018,2072,0399295,2,Lord of War,2005
4019,685,0240200,3,Water,2005
4020,5030,0423382,3,Tjenare kungen,2005
4021,1390,0121164,3,Corpse Bride,2005
4022,5800,0399146,3,A History of Violence,2005
4023,3184,0446719,1,Isolation,2005
4024,8453,0382810,3,Little Fish,2005
4025,2458,0474361,3,Sisters in Law,2005
4026,328,0400497,3,Herbie Fully Loaded,2005
4027,1059,0386140,1,"Legend of Zorro, The",2005
4028,706,0360717,0,King Kong,2005
4029,7625,0384286,3,Cry_Wolf,2005
4030,1422,0417658,1,Factotum,2005
4031,735,0451094,3,Chinjeolhan geumjassi,2005
4032,21,0425357,3,"Pleasure Drivers, The",2005
4033,756,0395972,3,North Country,2005
4034,3631,0435665,3,House of the Dead 2,2005
4035,414,0427944,1,Thank You for Smoking,2005
4036,3660,0377109,3,"Ring Two, The",2005
4037,788,0380599,1,Oliver Twist,2005
4038,67,0401792,3,Sin City,2005
4039,5498,0384573,3,Swimmers,2005
4040,2568,0357110,3,"Ballad of Jack and Rose, The",2005
4041,4783,0369053,1,Separate Lies,2005
4042,461,0382077,3,Hide and Seek,2005
4043,4795,0388482,1,Transporter 2,2005
4044,1532,0402399,3,"New World, The",2005
4045,7390,0475169,1,13 Tzameti,2005
4046,4454,0372122,3,Adam &amp; Steve,2005
4047,3727,0443295,3,"Yours, Mine and Ours",2005
4048,1913,0342258,1,Danny the dog,2005
4049,517,0399201,3,"Island, The",2005
4050,2292,0421054,3,Domino,2005
4051,1587,0422778,3,"Muppets&#39; Wizard of Oz, The",2005
4052,4528,0404032,3,"Exorcism of Emily Rose, The",2005
4053,561,0393109,1,Brick,2005
4054,2687,0342272,1,Dear Wendy,2005
4055,6403,0398165,1,"Longest Yard, The",2005
4056,1644,0439817,0,"Sun, The",2005
4057,229,0373469,1,Kiss Kiss Bang Bang,2005
4058,4961,0418455,0,Adam&#39;s Apples,2005
4059,4593,0374536,3,Bewitched,2005
4060,7539,0430105,1,Four Brothers,2005
4061,5697,0401085,3,C.R.A.Z.Y.,2005
4062,2417,0367594,3,Charlie and the Chocolate Factory,2005
4063,4629,0419294,3,"Three Burials of Melquiades Estrada, The",2005
4064,3168,0493459,3,This Film Is Not Yet Rated,2006
4065,7977,0385726,3,Glory Road,2006
4066,4665,0455857,3,When a Stranger Calls,2006
4067,6526,0443431,3,Another Gay Movie,2006
4068,332,0206634,3,Children of Men,2006
4069,3571,0455967,3,John Tucker Must Die,2006
4070,5815,0443489,3,Dreamgirls,2006
4071,7624,0489682,1,Conversations with God,2006
4072,4694,0790781,3,Wendy Wu: Homecoming Warrior,2006
4073,5424,0455596,1,"Librarian: Return to King Solomon&#39;s Mines, The",2006
4074,725,0460989,1,"Wind That Shakes the Barley, The",2006
4075,5840,0456554,3,Grandma&#39;s Boy,2006
4076,2498,0465551,3,Notes on a Scandal,2006
4077,5088,0470705,3,Bug,2006
4078,372,0477095,2,Starter for 10,2006
4079,7293,0430164,3,Pel&iacute;culas para no dormir: La habitaci&oacute;n del ni&ntilde;o,2006
4080,1449,0460792,3,Fast Food Nation,2006
4081,4729,0344854,0,Arthur and the Invisibles,2006
4082,7309,0460897,1,Peliculas para no dormir: Regreso a Moira,2006
4083,2527,0460791,3,"Fall, The",2006
4084,8060,0951297,3,Que tan lejos,2006
4085,3643,0433386,3,"Grudge 2, The",2006
4086,421,0457430,3,El laberinto del fauno (Pan's Labyrinth),2006
4087,2900,0489010,1,A Crime,2006
4088,791,0405094,0,Das Leben Der Anderen,2006
4089,1505,0934427,3,Liu hao chukou (Exit No. 6),2006
4090,1864,0851578,3,Paprika,2006
4091,4424,0412798,3,Half Light,2006
4092,2579,0758794,1,We Are Marshall,2006
4093,4802,0778631,1,Brave Story,2006
4094,830,0389557,3,Zwartboek,2006
4095,1888,0396171,3,Perfume: The Story of a Murderer,2006
4096,4819,0490166,3,London To Brighton,2006
4097,2615,0454931,3,Requiem,2006
4098,7044,0757061,0,&quot;Masters of Horror&quot; Imprint,2006
4099,5213,0827517,1,Reprise,2006
4100,4848,0876154,3,To Have and to Hold,2006
4101,5585,0441774,3,Lonely Hearts,2006
4102,5233,0424880,3,Candy,2006
4103,6352,0475944,3,"Covenant, The",2006
4104,7812,0365830,0,Tenacious D in the Pick of Destiny,2006
4105,7085,0817401,0,&quot;Masters of Horror&quot; The V Word,2006
4106,5249,0475293,3,High School Musical,2006
4107,1271,0416449,0,300,2006
4108,920,0483726,1,Man of the Year,2006
4109,2339,0473488,1,A Guide to Recognizing Your Saints,2006
4110,6038,0464029,3,Grbavica,2006
4111,934,0859765,2,Still Life (Sanxia haoren),2006
4112,3054,0401711,3,Paris je t&#39;aime,2006
4113,938,0408985,3,Last Holiday,2006
4114,2359,0468489,3,Half Nelson,2006
4115,3080,0478724,3,I Do,2006
4116,5306,0472043,3,Apocalypto,2006
4117,3849,0468492,3,"Host, The",2006
4118,5675,0452624,1,"Good German, The",2006
4119,6445,0877368,3,Tales from the Grudge,2006
4120,5704,0483022,3,Kamome Diner,2006
4121,653,0499537,3,Offside,2006
4122,5358,0389860,3,Click,2006
4123,1022,0479917,3,For the Love of a Child,2006
4124,5016,0457275,0,Altered,2006
4125,2800,0429727,3,Il caimano (The Caiman),2006
4126,1412,0436697,3,"Queen, The",2006
4127,3957,0855805,0,Farval Falkenberg,2006
4128,6194,0384793,1,Accepted,2006
4129,3988,0444112,3,Avenue Montaigne,2006
4130,1102,0436331,3,Friends with Money,2006
4131,1811,0475394,3,Smokin&#39; Aces,2006
4132,5868,0795338,3,"Barbie Diaries, The",2006
4133,762,0490822,3,Bring It On: All or Nothing,2006
4134,7679,0362120,3,Scary Movie 4,2006
4135,416,0477347,3,Night at the Museum,2006
4136,2538,0406816,1,"Guardian, The",2006
4137,2566,0462309,1,"Gigolos, The",2006
4138,5158,0443453,1,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,2006
4139,2570,0888019,3,Five Across the Eyes,2006
4140,2932,0473074,3,"Gymnast, The",2006
4141,7366,0414853,3,Barnyard,2006
4142,3326,0417225,3,Idlewild,2006
4143,2941,0424345,3,Clerks II,2006
4144,1189,0783238,3,"Dead Girl, The",2006
4145,1542,0446442,3,A Few Days in September,2006
4146,2598,0451176,3,Quinceanera,2006
4147,5191,0382625,1,"Da Vinci Code, The",2006
4148,2610,0457655,2,After the Wedding,2006
4149,4830,0863091,3,Mukhsin,2006
4150,7039,0643106,0,&quot;Masters of Horror&quot; Haeckel&#39;s Tale,2006
4151,2277,0487195,3,Bonneville,2006
4152,1927,0405336,3,Southland Tales,2006
4153,144,0458352,3,"Devil Wears Prada, The",2006
4154,1581,0438097,1,Ice Age: The Meltdown,2006
4155,4856,0410297,3,"Lake House, The",2006
4156,7793,0449089,3,RV,2006
4157,4500,0491738,3,Psych,2006
4158,4130,0387877,1,Black Dahlia,2006
4159,5248,0807840,0,Elephants Dream,2006
4160,1605,0832958,0,On the Trail of Igor Rizzi,2006
4161,7088,0454841,3,"Hills Have Eyes, The",2006
4162,5606,0317919,1,Mission: Impossible III,2006
4163,1615,0470765,3,For Your Consideration,2006
4164,3786,0400717,1,Open Season,2006
4165,7096,0833098,3,&quot;Masters of Horror&quot; The Screwfly Solution,2006
4166,559,0420223,3,Stranger Than Fiction,2006
4167,4899,0423169,3,Sherrybaby,2006
4168,7103,0817400,0,&quot;Masters of Horror&quot; Sounds Like,2006
4169,923,0779982,1,Black Sheep,2006
4170,6401,0486551,3,Beerfest,2006
4171,221,0381061,1,Casino Royale,2006
4172,1302,0493430,1,Jackass Number Two,2006
4173,3465,0769508,1,In Paris,2006
4174,2713,0816520,3,Return To Halloweentown,2006
4175,4202,0398913,3,DOA: Dead or Alive,2006
4176,603,0492481,3,Puccini for Beginners,2006
4177,615,0437800,3,Akeelah and the Bee,2006
4178,4595,0414982,3,Final Destination 3,2006
4179,627,0454945,3,She&#39;s the Man,2006
4180,6456,0486731,3,U,2006
4181,7550,0477072,3,"Prince &amp; Me II: The Royal Wedding, The",2006
4182,1347,0380066,3,"Woods, The",2006
4183,2057,0855729,3,Times and Winds,2006
4184,648,0449059,3,Little Miss Sunshine,2006
4185,7567,0768132,0,Monmon the Water Spider,2006
4186,8412,0456111,2,La noche de los girasoles,2006
4187,290,0422720,3,Marie Antoinette,2006
4188,2089,0454848,3,Inside Man,2006
4189,4293,0457572,2,Fido,2006
4190,6151,0480025,3,This is England,2006
4191,317,0376994,3,X-Men: The Last Stand,2006
4192,5049,0770739,1,Dead &amp; Deader,2006
4193,6168,0494271,3,"Unknown Woman, The",2006
4194,3199,0433412,3,Material Girls,2006
4195,2117,0466665,3,"Architect, The",2006
4196,1415,0407887,1,"Departed, The",2006
4197,7264,0493093,1,Hannah Montana,2006
